CLOSE_x,CLOSE_y,HIGH_x,HIGH_y,LOW_x,LOW_y,OPEN_x,OPEN_y,VOLUME_x,VOLUME_y,date,lo_hi%_x,lo_hi%_y,op_cl%_x,op_cl%_y,ticker,time_x,time_y,volume_change,volume_change_perc,week_day_x,week_day_y
7.79,7.58,7.8,7.79,7.79,7.5,7.8,7.78,59426,619660,2015-07-27,0.0012836970475,0.0386666666667,-0.00128205128205,-0.025706940874,SGYP,9.3,10.0,560234,9.42742234039,0,0
8.15,8.15,8.2,8.43,8.15,8.08,8.2,8.19,52253,298965,2015-07-28,0.00613496932515,0.0433168316832,-0.00609756097561,-0.004884004884,SGYP,9.3,10.0,246712,4.72148967523,1,1
8.2999,8.15,8.2999,8.42,8.28,8.12,8.28,8.3,14587,294586,2015-07-29,0.00240338164251,0.0369458128079,0.00240338164251,-0.0180722891566,SGYP,9.3,10.0,279999,19.1951052307,2,2
8.68,8.75,8.68,8.78,8.65,8.43,8.67,8.68,40022,529702,2015-07-31,0.00346820809249,0.0415183867141,0.00115340253749,0.00806451612903,SGYP,9.3,10.0,489680,12.2352706012,4,4
8.98,8.935,8.98,9.11,8.98,8.89,8.98,8.98,28151,309276,2015-08-03,0.0,0.0247469066367,0.0,-0.00501113585746,SGYP,9.3,10.0,281125,9.98632375404,0,0
8.91,8.77,8.91,8.95,8.91,8.7,8.91,8.9,13614,216582,2015-08-04,0.0,0.0287356321839,0.0,-0.014606741573,SGYP,9.3,10.0,202968,14.9087703834,1,1
8.69,8.62,8.69,8.79,8.69,8.6,8.69,8.69,15149,173187,2015-08-05,0.0,0.0220930232558,0.0,-0.00805523590334,SGYP,9.3,10.0,158038,10.4322397518,2,2
8.5,8.33,8.5,8.544,8.5,8.29,8.5,8.496,9804,184229,2015-08-06,0.0,0.0306393244873,0.0,-0.019538606403,SGYP,9.3,10.0,174425,17.7912076703,3,3
8.14,8.09,8.14,8.187,8.14,7.92,8.14,8.17,15701,298057,2015-08-07,0.0,0.0337121212121,0.0,-0.00979192166463,SGYP,9.3,10.0,282356,17.9833131648,4,4
8.0,8.1,8.04,8.27,8.0,8.01,8.04,8.03,23617,207054,2015-08-10,0.005,0.0324594257179,-0.00497512437811,0.00871731008717,SGYP,9.3,10.0,183437,7.76715924969,0,0
7.75,7.88,7.75,7.99,7.75,7.75,7.75,7.75,22187,214368,2015-08-11,0.0,0.0309677419355,0.0,0.0167741935484,SGYP,9.3,10.0,192181,8.6618740704,1,1
7.75,7.88,7.8,7.92,7.75,7.7,7.8,7.77,16547,167477,2015-08-12,0.00645161290323,0.0285714285714,-0.00641025641026,0.014157014157,SGYP,9.3,10.0,150930,9.12129086844,2,2
8.0,7.845,8.0,8.04,8.0,7.8154,8.0,8.0,26172,227758,2015-08-13,0.0,0.0287381324053,0.0,-0.019375,SGYP,9.3,10.0,201586,7.7023536604,3,3
7.05,7.27,7.06,7.34,7.01,7.0,7.01,7.05,112287,428097,2015-08-14,0.00713266761769,0.0485714285714,0.00570613409415,0.0312056737589,SGYP,9.3,10.0,315810,2.81252504742,4,4
7.82,7.56,7.85,7.85,7.82,7.5,7.85,7.85,42765,565663,2015-08-17,0.00383631713555,0.0466666666667,-0.00382165605096,-0.0369426751592,SGYP,9.3,10.0,522898,12.2272419034,0,0
7.9,7.62,7.93,7.89,7.9,7.54,7.92,7.83,72149,115899,2015-08-18,0.00379746835443,0.0464190981432,-0.00252525252525,-0.0268199233716,SGYP,9.3,10.0,43750,0.606384010866,1,1
7.35,7.4401,7.35,7.489,7.34,7.25,7.34,7.35,15698,117030,2015-08-19,0.00136239782016,0.0329655172414,0.00136239782016,0.0122585034014,SGYP,9.3,10.0,101332,6.45508982036,2,2
7.29,7.2684,7.31,7.46,7.27,7.25,7.31,7.27,15481,45955,2015-08-20,0.00550206327373,0.0289655172414,-0.00273597811218,-0.000220082530949,SGYP,9.3,10.0,30474,1.96847748853,3,3
6.9,7.15,7.0,7.1501,6.9,6.86,6.92,6.9,87629,301863,2015-08-21,0.0144927536232,0.0422886297376,-0.0028901734104,0.036231884058,SGYP,9.3,10.0,214234,2.44478426092,4,4
6.41,6.4319,6.45,6.6,6.4,6.2605,6.4,6.4,93521,461998,2015-08-24,0.0078125,0.0542288954556,0.0015625,0.004984375,SGYP,9.3,10.0,368477,3.94004555127,0,0
7.11,7.01,7.11,7.16,7.11,6.92,7.11,7.105,42490,257871,2015-08-25,0.0,0.0346820809249,0.0,-0.0133708655876,SGYP,9.3,10.0,215381,5.06898093669,1,1
6.52,6.62,6.56,6.74,6.52,6.45,6.55,6.55,45154,355610,2015-08-26,0.00613496932515,0.0449612403101,-0.00458015267176,0.0106870229008,SGYP,9.3,10.0,310456,6.87549275812,2,2
7.09,7.0499,7.09,7.19,7.09,7.0152,7.09,7.1,34542,183987,2015-08-27,0.0,0.0249173223857,0.0,-0.00705633802817,SGYP,9.3,10.0,149445,4.3264721209,3,3
7.22,7.38,7.31,7.448,7.22,7.22,7.31,7.22,32091,221413,2015-08-28,0.0124653739612,0.0315789473684,-0.0123119015048,0.0221606648199,SGYP,9.3,10.0,189322,5.89953569537,4,4
7.31,7.22,7.31,7.4,7.31,7.22,7.31,7.29,16519,108729,2015-08-31,0.0,0.0249307479224,0.0,-0.00960219478738,SGYP,9.3,10.0,92210,5.58205702524,0,0
5.5,5.55,5.5,5.58,5.5,5.5,5.5,5.53,6023,10436,2015-06-22,0.0,0.0145454545455,0.0,0.00361663652803,SNMX,9.3,10.0,4413,0.732691349826,0,0
5.5,5.52,5.5,5.53,5.5,5.48,5.5,5.53,813,1298,2015-06-23,0.0,0.00912408759124,0.0,-0.00180831826401,SNMX,9.3,10.0,485,0.59655596556,1,1
5.5,5.555,5.5,5.6,5.5,5.52,5.5,5.6,20242,7300,2015-06-24,0.0,0.0144927536232,0.0,-0.00803571428571,SNMX,9.3,10.0,-12942,-0.639363699239,2,2
5.38,5.38,5.38,5.405,5.38,5.359,5.38,5.395,700,28200,2015-06-25,0.0,0.00858369098712,0.0,-0.00278035217794,SNMX,9.3,10.0,27500,39.2857142857,3,3
5.44,5.51,5.44,5.55,5.44,5.44,5.44,5.44,2603,16000,2015-06-26,0.0,0.0202205882353,0.0,0.0128676470588,SNMX,9.3,10.0,13397,5.14675374568,4,4
5.42,5.3,5.42,5.475,5.42,5.28,5.42,5.475,1708,10540,2015-06-29,0.0,0.0369318181818,0.0,-0.0319634703196,SNMX,9.3,10.0,8832,5.17096018735,0,0
4.97,5.03,4.97,5.03,4.97,4.94,4.97,4.97,2967,25680,2015-06-30,0.0,0.0182186234818,0.0,0.0120724346076,SNMX,9.3,10.0,22713,7.65520728008,1,1
5.41,5.37,5.41,5.54,5.41,5.33,5.41,5.54,1275,12905,2015-07-01,0.0,0.0393996247655,0.0,-0.0306859205776,SNMX,9.3,10.0,11630,9.12156862745,2,2
5.15,5.055,5.15,5.28,5.15,5.05,5.15,5.1,8095,9800,2015-07-02,0.0,0.0455445544554,0.0,-0.00882352941176,SNMX,9.3,10.0,1705,0.210623841878,3,3
4.91,4.89,4.91,5.0,4.91,4.86,4.91,5.0,2637,10817,2015-07-06,0.0,0.0288065843621,0.0,-0.022,SNMX,9.3,10.0,8180,3.10200985969,0,0
4.95,4.85,4.95,4.93,4.95,4.84,4.95,4.93,187,10060,2015-07-07,0.0,0.0185950413223,0.0,-0.0162271805274,SNMX,9.3,10.0,9873,52.7967914439,1,1
4.86,4.83,4.86,4.925,4.86,4.83,4.86,4.925,1605,7100,2015-07-09,0.0,0.01966873706,0.0,-0.0192893401015,SNMX,9.3,10.0,5495,3.42367601246,3,3
4.89,4.905,4.89,4.91,4.89,4.87,4.89,4.9,1929,16797,2015-07-10,0.0,0.0082135523614,0.0,0.00102040816327,SNMX,9.3,10.0,14868,7.70762052877,4,4
5.07,5.15,5.07,5.15,5.03,5.0302,5.03,5.065,6374,14850,2015-07-13,0.00795228628231,0.0238161504513,0.00795228628231,0.0167818361303,SNMX,9.3,10.0,8476,1.32977721996,0,0
5.39,5.4759,5.39,5.4759,5.39,5.36,5.39,5.36,927,34021,2015-07-14,0.0,0.0216231343284,0.0,0.0216231343284,SNMX,9.3,10.0,33094,35.7001078749,1,1
5.55,5.54,5.55,5.54,5.53,5.49,5.53,5.52,1772,2100,2015-07-15,0.00361663652803,0.00910746812386,0.00361663652803,0.0036231884058,SNMX,9.3,10.0,328,0.185101580135,2,2
5.65,5.83,5.65,5.85,5.65,5.64,5.65,5.66,800,43140,2015-07-16,0.0,0.0372340425532,0.0,0.030035335689,SNMX,9.3,10.0,42340,52.925,3,3
5.88,5.8,5.88,5.89,5.86,5.71,5.86,5.8899,9093,14150,2015-07-17,0.00341296928328,0.031523642732,0.00341296928328,-0.0152634170359,SNMX,9.3,10.0,5057,0.55614208732,4,4
5.8,5.54,5.8,5.78,5.8,5.53,5.8,5.74,450,15712,2015-07-20,0.0,0.0452079566004,0.0,-0.0348432055749,SNMX,9.3,10.0,15262,33.9155555556,0,0
5.46,5.45,5.46,5.47,5.46,5.45,5.46,5.45,200,2000,2015-07-21,0.0,0.00366972477064,0.0,0.0,SNMX,9.3,10.0,1800,9.0,1,1
5.31,5.31,5.31,5.31,5.31,5.29,5.31,5.31,651,5700,2015-07-22,0.0,0.00378071833648,0.0,0.0,SNMX,9.3,10.0,5049,7.75576036866,2,2
5.66,5.545,5.66,5.67,5.66,5.392,5.66,5.392,433,9556,2015-07-23,0.0,0.0515578635015,0.0,0.0283753709199,SNMX,9.3,10.0,9123,21.0692840647,3,3
5.33,5.31,5.33,5.36,5.33,5.23,5.33,5.36,2448,3892,2015-07-24,0.0,0.0248565965583,0.0,-0.00932835820896,SNMX,9.3,10.0,1444,0.589869281046,4,4
5.28,5.2,5.28,5.27,5.28,5.17,5.28,5.27,733,4866,2015-07-27,0.0,0.0193423597679,0.0,-0.0132827324478,SNMX,9.3,10.0,4133,5.63847203274,0,0
5.21,5.1,5.21,5.27,5.21,5.05,5.21,5.27,1849,14710,2015-07-28,0.0,0.0435643564356,0.0,-0.0322580645161,SNMX,9.3,10.0,12861,6.95565170362,1,1
4.89,4.88,4.89,5.02,4.89,4.87,4.89,4.9138,850,26163,2015-07-29,0.0,0.0308008213552,0.0,-0.00687858683707,SNMX,9.3,10.0,25313,29.78,2,2
4.8,4.96,4.8,5.2,4.8,4.77,4.8,4.77,5538,40559,2015-07-30,0.0,0.0901467505241,0.0,0.0398322851153,SNMX,9.3,10.0,35021,6.32376309137,3,3
5.47,5.78,5.47,5.87,5.47,5.4252,5.47,5.4252,6458,56768,2015-07-31,0.0,0.0819877608199,0.0,0.065398510654,SNMX,9.3,10.0,50310,7.79033756581,4,4
6.33,6.5,6.33,6.53,6.27,5.78,6.27,6.25,6864,132629,2015-08-03,0.00956937799043,0.129757785467,0.00956937799043,0.04,SNMX,9.3,10.0,125765,18.3224067599,0,0
6.83,7.015,6.83,7.14,6.83,6.8005,6.83,6.8005,13033,57377,2015-08-04,0.0,0.0499227997941,0.0,0.0315417983972,SNMX,9.3,10.0,44344,3.4024399601,1,1
7.18,7.3,7.35,7.4499,7.18,7.17,7.18,7.18,5983,91296,2015-08-05,0.0236768802228,0.0390376569038,0.0,0.016713091922,SNMX,9.3,10.0,85313,14.2592344977,2,2
7.2,7.01,7.3,7.28,7.07,6.8,7.3,7.27,8504,52478,2015-08-06,0.032531824611,0.0705882352941,-0.013698630137,-0.0357634112792,SNMX,9.3,10.0,43974,5.17097836312,3,3
7.14,7.36,7.14,7.36,7.14,7.13,7.14,7.14,3608,23298,2015-08-07,0.0,0.0322580645161,0.0,0.03081232493,SNMX,9.3,10.0,19690,5.45731707317,4,4
7.23,7.5,7.23,7.7,7.23,7.37,7.23,7.37,5227,108626,2015-08-10,0.0,0.044776119403,0.0,0.0176390773406,SNMX,9.3,10.0,103399,19.7817103501,0,0
7.16,7.13,7.16,7.37,7.16,6.95,7.16,7.37,5743,148981,2015-08-11,0.0,0.0604316546763,0.0,-0.0325644504749,SNMX,9.3,10.0,143238,24.9413198677,1,1
7.44,7.54,7.44,7.6065,7.44,7.27,7.44,7.42,4326,55818,2015-08-12,0.0,0.0462861072902,0.0,0.0161725067385,SNMX,9.3,10.0,51492,11.9029126214,2,2
7.44,7.43,7.44,7.55,7.44,7.36,7.44,7.42,4158,38615,2015-08-13,0.0,0.0258152173913,0.0,0.00134770889488,SNMX,9.3,10.0,34457,8.28691678692,3,3
6.95,6.99,6.95,7.07,6.95,6.969,6.95,6.972,5221,8620,2015-08-14,0.0,0.0144927536232,0.0,0.0025817555938,SNMX,9.3,10.0,3399,0.65102470791,4,4
7.04,7.3748,7.04,7.45,7.04,6.98,7.04,7.04,4633,69698,2015-08-17,0.0,0.067335243553,0.0,0.0475568181818,SNMX,9.3,10.0,65065,14.0438161019,0,0
7.28,7.24,7.28,7.39,7.28,7.192,7.28,7.28,3909,16400,2015-08-18,0.0,0.0275305895439,0.0,-0.00549450549451,SNMX,9.3,10.0,12491,3.19544640573,1,1
6.97,6.91,6.97,7.1,6.97,6.84,6.97,6.97,14376,38994,2015-08-19,0.0,0.0380116959064,0.0,-0.00860832137733,SNMX,9.3,10.0,24618,1.71243739566,2,2
6.52,6.68,6.52,6.73,6.52,6.5,6.52,6.5,1623,47761,2015-08-20,0.0,0.0353846153846,0.0,0.0276923076923,SNMX,9.3,10.0,46138,28.4276032039,3,3
6.47,6.67,6.47,6.67,6.4,6.39,6.4,6.47,27164,24229,2015-08-21,0.0109375,0.0438184663537,0.0109375,0.0309119010819,SNMX,9.3,10.0,-2935,-0.108047415697,4,4
6.41,6.13,6.41,6.62,6.41,6.1,6.41,6.43,15313,103303,2015-08-24,0.0,0.0852459016393,0.0,-0.0466562986003,SNMX,9.3,10.0,87990,5.74609808659,0,0
6.71,6.46,6.71,6.66,6.71,6.4,6.71,6.494,4170,43731,2015-08-25,0.0,0.040625,0.0,-0.00523560209424,SNMX,9.3,10.0,39561,9.48705035971,1,1
6.6,6.5,6.6,6.64,6.6,6.45,6.6,6.5109,2035,34503,2015-08-26,0.0,0.0294573643411,0.0,-0.00167411571365,SNMX,9.3,10.0,32468,15.9547911548,2,2
6.97,7.01,6.97,7.09,6.97,6.88,6.97,6.98,8300,54093,2015-08-27,0.0,0.030523255814,0.0,0.00429799426934,SNMX,9.3,10.0,45793,5.51722891566,3,3
7.5,6.73,7.5,7.5,7.47,6.44,7.47,7.49,21893,377078,2015-08-28,0.00401606425703,0.164596273292,0.00401606425703,-0.101468624833,SNMX,9.3,10.0,355185,16.2236788014,4,4
6.9,6.54,6.9,6.7899,6.66,6.52,6.86,6.72,7706,25358,2015-08-31,0.036036036036,0.0413957055215,0.00583090379009,-0.0267857142857,SNMX,9.3,10.0,17652,2.290682585,0,0
4.23,4.19,4.23,4.19,4.23,4.07,4.23,4.17,2080,15700,2015-06-22,0.0,0.029484029484,0.0,0.00479616306954,SSH,9.3,10.0,13620,6.54807692308,0,0
4.18,4.31,4.18,4.35,4.18,4.29,4.18,4.29,2044,4100,2015-06-24,0.0,0.013986013986,0.0,0.004662004662,SSH,9.3,10.0,2056,1.00587084149,2,2
4.07,3.87,4.07,4.063,4.07,3.86,4.07,4.063,19286,42848,2015-06-26,0.0,0.0525906735751,0.0,-0.0475018459267,SSH,9.3,10.0,23562,1.22171523385,4,4
3.64,3.5935,3.64,3.6385,3.64,3.35,3.64,3.62,1300,29962,2015-06-29,0.0,0.0861194029851,0.0,-0.00732044198895,SSH,9.3,10.0,28662,22.0476923077,0,0
3.36,3.31,3.36,3.34,3.36,3.22,3.36,3.34,1100,33467,2015-06-30,0.0,0.0372670807453,0.0,-0.00898203592814,SSH,9.3,10.0,32367,29.4245454545,1,1
3.45,3.47,3.45,3.48,3.45,3.4585,3.45,3.4585,400,3400,2015-07-01,0.0,0.00621656787625,0.0,0.00332514095706,SSH,9.3,10.0,3000,7.5,2,2
3.3,3.34,3.3,3.4,3.3,3.31,3.3,3.37,6704,7300,2015-07-02,0.0,0.0271903323263,0.0,-0.00890207715134,SSH,9.3,10.0,596,0.0889021479714,3,3
3.35,3.42,3.35,3.5,3.35,3.3,3.35,3.35,1080,16857,2015-07-06,0.0,0.0606060606061,0.0,0.0208955223881,SSH,9.3,10.0,15777,14.6083333333,0,0
3.45,3.435,3.45,3.47,3.45,3.4263,3.45,3.47,6447,3772,2015-07-07,0.0,0.0127542830459,0.0,-0.0100864553314,SSH,9.3,10.0,-2675,-0.414921668993,1,1
3.2,3.201,3.2,3.27,3.2,3.2,3.2,3.21,3290,12073,2015-07-08,0.0,0.021875,0.0,-0.00280373831776,SSH,9.3,10.0,8783,2.66960486322,2,2
3.23,3.26,3.23,3.26,3.23,3.21,3.23,3.21,139,800,2015-07-09,0.0,0.0155763239875,0.0,0.0155763239875,SSH,9.3,10.0,661,4.75539568345,3,3
3.23,3.33,3.23,3.47,3.23,3.25,3.23,3.25,1500,24350,2015-07-10,0.0,0.0676923076923,0.0,0.0246153846154,SSH,9.3,10.0,22850,15.2333333333,4,4
3.45,3.49,3.45,3.5,3.45,3.435,3.45,3.445,1535,17700,2015-07-13,0.0,0.018922852984,0.0,0.0130624092888,SSH,9.3,10.0,16165,10.5309446254,0,0
3.39,3.38,3.39,3.46,3.39,3.3721,3.39,3.3721,200,7900,2015-07-14,0.0,0.0260668426203,0.0,0.00234275377361,SSH,9.3,10.0,7700,38.5,1,1
3.37,3.38,3.38,3.38,3.37,3.35,3.38,3.35,1230,1000,2015-07-15,0.00296735905045,0.0089552238806,-0.00295857988166,0.0089552238806,SSH,9.3,10.0,-230,-0.186991869919,2,2
3.34,3.35,3.34,3.36,3.34,3.33,3.34,3.332,2375,2900,2015-07-16,0.0,0.00900900900901,0.0,0.00540216086435,SSH,9.3,10.0,525,0.221052631579,3,3
3.45,3.49,3.45,3.49,3.45,3.437,3.45,3.4385,1800,7825,2015-07-17,0.0,0.0154204247891,0.0,0.0149774611022,SSH,9.3,10.0,6025,3.34722222222,4,4
3.4,3.38,3.4,3.46,3.4,3.377,3.4,3.46,433,14148,2015-07-20,0.0,0.0245780278354,0.0,-0.0231213872832,SSH,9.3,10.0,13715,31.6743648961,0,0
3.36,3.34,3.36,3.36,3.36,3.3017,3.36,3.3017,5000,1377,2015-07-21,0.0,0.0176575703426,0.0,0.0116000848048,SSH,9.3,10.0,-3623,-0.7246,1,1
3.16,3.17,3.16,3.173,3.16,3.15,3.16,3.17,208,13100,2015-07-22,0.0,0.00730158730159,0.0,0.0,SSH,9.3,10.0,12892,61.9807692308,2,2
3.28,3.24,3.28,3.324,3.28,3.21,3.28,3.324,1691,10668,2015-07-23,0.0,0.0355140186916,0.0,-0.0252707581227,SSH,9.3,10.0,8977,5.30869308102,3,3
3.12,3.2,3.12,3.2,3.12,3.09,3.12,3.13,500,6163,2015-07-24,0.0,0.0355987055016,0.0,0.0223642172524,SSH,9.3,10.0,5663,11.326,4,4
3.12,2.8,3.12,3.121,3.12,2.41,3.12,3.121,850,55881,2015-07-27,0.0,0.295020746888,0.0,-0.102851650112,SSH,9.3,10.0,55031,64.7423529412,0,0
3.08,3.031,3.08,3.031,3.08,3.031,3.08,3.031,909,600,2015-07-28,0.0,0.0,0.0,0.0,SSH,9.3,10.0,-309,-0.339933993399,1,1
3.05,3.14,3.05,3.14,3.05,3.1,3.05,3.1,1891,1500,2015-07-29,0.0,0.0129032258065,0.0,0.0129032258065,SSH,9.3,10.0,-391,-0.206768905341,2,2
3.12,3.12,3.12,3.12,3.12,3.1,3.12,3.1,200,6100,2015-07-30,0.0,0.00645161290323,0.0,0.00645161290323,SSH,9.3,10.0,5900,29.5,3,3
2.91,2.59,2.91,2.94,2.91,2.56,2.91,2.94,6899,24221,2015-08-06,0.0,0.1484375,0.0,-0.119047619048,SSH,9.3,10.0,17322,2.51079866647,3,3
2.71,2.7,2.71,2.82,2.71,2.69,2.71,2.707,2190,14650,2015-08-07,0.0,0.0483271375465,0.0,-0.00258588843738,SSH,9.3,10.0,12460,5.68949771689,4,4
2.7,2.475,2.7,2.7061,2.7,2.4,2.7,2.7061,1000,17353,2015-08-10,0.0,0.127541666667,0.0,-0.0853996526366,SSH,9.3,10.0,16353,16.353,0,0
2.52,2.52,2.52,2.6,2.52,2.48,2.52,2.56,4384,13800,2015-08-11,0.0,0.0483870967742,0.0,-0.015625,SSH,9.3,10.0,9416,2.14781021898,1,1
2.97,2.8,2.97,3.1,2.97,2.75,2.97,2.95,400,16706,2015-08-12,0.0,0.127272727273,0.0,-0.0508474576271,SSH,9.3,10.0,16306,40.765,2,2
2.92,2.88,2.92,2.91,2.92,2.8605,2.92,2.87,203,4150,2015-08-13,0.0,0.0173046670163,0.0,0.00348432055749,SSH,9.3,10.0,3947,19.4433497537,3,3
2.84,2.9,2.84,2.9,2.84,2.8,2.84,2.82,100,4400,2015-08-14,0.0,0.0357142857143,0.0,0.0283687943262,SSH,9.3,10.0,4300,43.0,4,4
2.76,2.78,2.76,2.8099,2.74,2.77,2.74,2.77,1550,2033,2015-08-17,0.00729927007299,0.01440433213,0.00729927007299,0.00361010830325,SSH,9.3,10.0,483,0.311612903226,0,0
2.92,2.92,2.92,2.93,2.92,2.85,2.92,2.872,300,5400,2015-08-18,0.0,0.0280701754386,0.0,0.016713091922,SSH,9.3,10.0,5100,17.0,1,1
2.85,2.79,2.85,2.87,2.85,2.79,2.85,2.85,1300,3800,2015-08-19,0.0,0.0286738351254,0.0,-0.0210526315789,SSH,9.3,10.0,2500,1.92307692308,2,2
2.76,2.82,2.76,2.82,2.76,2.8,2.76,2.8,912,200,2015-08-20,0.0,0.00714285714286,0.0,0.00714285714286,SSH,9.3,10.0,-712,-0.780701754386,3,3
2.52,2.6,2.52,2.6,2.52,2.5301,2.52,2.54,1200,4100,2015-08-21,0.0,0.0276273665073,0.0,0.0236220472441,SSH,9.3,10.0,2900,2.41666666667,4,4
2.26,2.2713,2.26,2.33,2.26,1.99,2.26,2.28,4925,13950,2015-08-24,0.0,0.170854271357,0.0,-0.00381578947368,SSH,9.3,10.0,9025,1.83248730964,0,0
2.65,2.614,2.65,2.66,2.65,2.57,2.65,2.66,500,2500,2015-08-25,0.0,0.0350194552529,0.0,-0.0172932330827,SSH,9.3,10.0,2000,4.0,1,1
2.57,2.58,2.57,2.62,2.57,2.58,2.57,2.62,300,500,2015-08-26,0.0,0.015503875969,0.0,-0.0152671755725,SSH,9.3,10.0,200,0.666666666667,2,2
2.65,2.7,2.65,2.75,2.65,2.65,2.65,2.75,268,2200,2015-08-27,0.0,0.0377358490566,0.0,-0.0181818181818,SSH,9.3,10.0,1932,7.20895522388,3,3
2.7,2.7,2.7,2.7413,2.7,2.7,2.7,2.71,6345,1993,2015-08-28,0.0,0.0152962962963,0.0,-0.00369003690037,SSH,9.3,10.0,-4352,-0.685894405043,4,4
1.75,1.67,1.75,1.75,1.75,1.66,1.75,1.74,1101,39120,2015-06-23,0.0,0.0542168674699,0.0,-0.0402298850575,STXS,9.3,10.0,38019,34.5313351499,1,1
1.65,1.63,1.65,1.69,1.65,1.63,1.65,1.66,100,1132,2015-06-24,0.0,0.0368098159509,0.0,-0.0180722891566,STXS,9.3,10.0,1032,10.32,2,2
1.62,1.6199,1.62,1.62,1.62,1.58,1.62,1.6,200,15785,2015-06-26,0.0,0.0253164556962,0.0,0.0124375,STXS,9.3,10.0,15585,77.925,4,4
1.53,1.52,1.53,1.53,1.53,1.51,1.53,1.511,1185,1990,2015-06-29,0.0,0.0132450331126,0.0,0.00595632031767,STXS,9.3,10.0,805,0.679324894515,0,0
1.47,1.4792,1.47,1.48,1.47,1.47,1.47,1.4701,297,7650,2015-07-06,0.0,0.00680272108844,0.0,0.00619005509829,STXS,9.3,10.0,7353,24.7575757576,0,0
1.46,1.433,1.46,1.464,1.46,1.4101,1.46,1.4101,667,3600,2015-07-07,0.0,0.0382242394156,0.0,0.0162399829799,STXS,9.3,10.0,2933,4.39730134933,1,1
1.48,1.66,1.48,1.72,1.48,1.46,1.48,1.48,1313,44318,2015-07-08,0.0,0.178082191781,0.0,0.121621621622,STXS,9.3,10.0,43005,32.7532368621,2,2
1.4,1.43,1.4,1.4699,1.4,1.43,1.4,1.4699,10000,300,2015-07-10,0.0,0.0279020979021,0.0,-0.0271447037213,STXS,9.3,10.0,-9700,-0.97,4,4
1.49,1.508,1.49,1.51,1.49,1.49,1.49,1.49,600,3944,2015-07-13,0.0,0.0134228187919,0.0,0.0120805369128,STXS,9.3,10.0,3344,5.57333333333,0,0
1.4,1.4001,1.4,1.4127,1.4,1.4,1.4,1.4001,600,4750,2015-07-17,0.0,0.00907142857143,0.0,0.0,STXS,9.3,10.0,4150,6.91666666667,4,4
1.74,1.5816,1.74,1.72,1.74,1.43,1.74,1.462,36000,70105,2015-07-20,0.0,0.202797202797,0.0,0.081805745554,STXS,9.3,10.0,34105,0.947361111111,0,0
1.53,1.486,1.53,1.5301,1.53,1.46,1.53,1.53,1222,4486,2015-07-21,0.0,0.0480136986301,0.0,-0.0287581699346,STXS,9.3,10.0,3264,2.67103109656,1,1
1.42,1.4401,1.42,1.45,1.42,1.43,1.42,1.44,400,3700,2015-07-22,0.0,0.013986013986,0.0,6.94444444445e-05,STXS,9.3,10.0,3300,8.25,2,2
1.44,1.5,1.44,1.55,1.44,1.45,1.44,1.45,100,6000,2015-07-27,0.0,0.0689655172414,0.0,0.0344827586207,STXS,9.3,10.0,5900,59.0,0,0
1.46,1.4613,1.46,1.5,1.46,1.45,1.46,1.5,500,3800,2015-07-28,0.0,0.0344827586207,0.0,-0.0258,STXS,9.3,10.0,3300,6.6,1,1
1.41,1.5899,1.41,1.5899,1.41,1.42,1.41,1.43,2200,400,2015-07-29,0.0,0.119647887324,0.0,0.111818181818,STXS,9.3,10.0,-1800,-0.818181818182,2,2
1.44,1.46,1.44,1.51,1.44,1.42,1.44,1.42,3000,7535,2015-07-31,0.0,0.0633802816901,0.0,0.0281690140845,STXS,9.3,10.0,4535,1.51166666667,4,4
1.44,1.41,1.44,1.5001,1.44,1.41,1.44,1.5,100,6400,2015-08-03,0.0,0.0639007092199,0.0,-0.06,STXS,9.3,10.0,6300,63.0,0,0
1.44,1.2984,1.44,1.4,1.44,1.22,1.44,1.4,8616,26314,2015-08-04,0.0,0.147540983607,0.0,-0.0725714285714,STXS,9.3,10.0,17698,2.05408542247,1,1
1.08,1.08,1.08,1.1299,1.08,1.08,1.08,1.09,1960,6506,2015-08-06,0.0,0.0462037037037,0.0,-0.00917431192661,STXS,9.3,10.0,4546,2.3193877551,3,3
1.64,2.06,1.65,2.53,1.56,1.53,1.65,1.56,29700,4392990,2015-08-28,0.0576923076923,0.653594771242,-0.00606060606061,0.320512820513,STXS,9.3,10.0,4363290,146.912121212,4,4
1.65,1.47,1.65,1.66,1.65,1.46,1.65,1.65,15150,599278,2015-08-31,0.0,0.13698630137,0.0,-0.109090909091,STXS,9.3,10.0,584128,38.5563036304,0,0
5.03,5.16,5.03,5.17,5.03,5.05,5.03,5.09,5130,13600,2015-06-22,0.0,0.0237623762376,0.0,0.0137524557957,SURG,9.3,10.0,8470,1.65107212476,0,0
5.24,5.22,5.24,5.22,5.24,5.2,5.24,5.2,5425,7500,2015-06-23,0.0,0.00384615384615,0.0,0.00384615384615,SURG,9.3,10.0,2075,0.382488479263,1,1
5.24,5.205,5.24,5.2301,5.24,5.17,5.24,5.195,162,8180,2015-06-24,0.0,0.0116247582205,0.0,0.00192492781521,SURG,9.3,10.0,8018,49.4938271605,2,2
5.09,5.08,5.09,5.12,5.09,4.995,5.09,5.09,490,5394,2015-06-25,0.0,0.025025025025,0.0,-0.00196463654224,SURG,9.3,10.0,4904,10.0081632653,3,3
